Team,Date,ELO,,,
CLE,1/4/17,1666.585138,,,
CLE,1/6/17,1668.043278,,,
CLE,1/8/17,1669.450449,,,
CLE,1/10/17,1658.495286,,,
CLE,1/11/17,1640.488031,,,
CLE,1/13/17,1644.664233,,,
CLE,1/16/17,1626.489463,,,
CLE,1/19/17,1630.066276,,,
CLE,1/21/17,1626.142545,,,
CLE,1/23/17,1619.796068,,,
CLE,1/25/17,1611.909111,,,
CLE,1/27/17,1613.65627,,,
CLE,1/29/17,1625.196674,,,
CLE,1/30/17,1614.425775,,,
CLE,2/1/17,1624.067898,,,
CLE,2/4/17,1627.296506,,,
CLE,2/6/17,1633.239735,,,
CLE,2/8/17,1642.596752,,,
CLE,2/9/17,1631.156971,,,
CLE,2/11/17,1637.880348,,,
CLE,2/14/17,1641.636313,,,
CLE,2/15/17,1646.823847,,,
CLE,2/23/17,1650.641881,,,
CLE,2/25/17,1632.442209,,,
CLE,2/27/17,1636.192704,,,
CLE,3/1/17,1628.993467,,,
CLE,3/3/17,1632.875059,,,
CLE,3/4/17,1607.674195,,,
CLE,3/6/17,1598.183327,,,
CLE,3/9/17,1589.586598,,,
CLE,3/11/17,1593.388933,,,
CLE,3/12/17,1586.892443,,,
CLE,3/14/17,1601.54643,,,
CLE,3/16/17,1609.926878,,,
CLE,3/18/17,1585.331466,,,
CLE,3/19/17,1586.87242,,,
CLE,3/22/17,1573.277889,,,
CLE,3/24/17,1579.138356,,,
CLE,3/25/17,1568.417074,,,
CLE,3/27/17,1554.699024,,,
CLE,3/30/17,1545.849577,,,
CLE,3/31/17,1551.88074,,,
CLE,4/2/17,1556.529162,,,
CLE,4/4/17,1562.265041,,,
CLE,4/5/17,1582.539694,,,
CLE,4/7/17,1567.611593,,,
CLE,4/9/17,1562.784801,,,
CLE,4/10/17,1557.164974,,,
CLE,4/12/17,1545.386576,,,
CLE,4/15/17,1548.77671,,,
CLE,4/17/17,1555.084975,,,
CLE,4/20/17,1560.949225,,,
CLE,4/23/17,1565.973455,,,
CLE,5/1/17,1577.005962,,,
CLE,5/3/17,1593.206372,,,
CLE,5/5/17,1608.100463,,,
CLE,5/7/17,1614.663612,,,
CLE,5/17/17,1626.436865,,,
CLE,5/19/17,1651.968958,,,
CLE,5/21/17,1645.939741,,,
CLE,5/23/17,1654.560901,,,
CLE,5/25/17,1670.916706,,,
CLE,6/1/17,1660.572964,,,
CLE,6/4/17,1651.775506,,,
CLE,6/7/17,1648.385109,,,
CLE,6/9/17,1678.179985,,,
CLE,6/12/17,1672.149963,,,
DAL,10/28/13,1521.8522,,,
DAL,10/30/13,1529.698249,,,
DAL,11/1/13,1521.223745,,,
DAL,11/2/13,1535.801278,,,
DAL,11/5/13,1548.826408,,,
DAL,11/6/13,1538.105048,,,
DAL,11/8/13,1528.285629,,,
DAL,11/9/13,1534.85291,,,
DAL,11/12/13,1541.936915,,,
DAL,11/15/13,1536.783876,,,
DAL,11/16/13,1540.95049,,,
DAL,11/18/13,1544.200305,,,
DAL,11/20/13,1550.054886,,,
DAL,11/22/13,1555.450225,,,
DAL,11/23/13,1550.94403,,,
DAL,11/25/13,1540.08372,,,
DAL,11/27/13,1546.614319,,,
DAL,11/29/13,1542.016986,,,
DAL,11/30/13,1534.42797,,,
DAL,12/3/13,1538.409878,,,
DAL,12/4/13,1542.636721,,,
DAL,12/7/13,1547.930752,,,
DAL,12/9/13,1531.162743,,,
DAL,12/11/13,1526.693451,,,
DAL,12/14/13,1531.778462,,,
DAL,12/18/13,1543.148485,,,
DAL,12/20/13,1538.986242,,,
DAL,12/21/13,1524.10841,,,
DAL,12/23/13,1534.694998,,,
DAL,12/26/13,1528.509982,,,
DAL,12/28/13,1543.483783,,,
DAL,12/30/13,1548.221105,,,
DAL,1/1/14,1555.587969,,,
DAL,1/3/14,1549.262749,,,
DAL,1/5/14,1536.384753,,,
DAL,1/7/14,1543.278948,,,
DAL,1/8/14,1531.663804,,,
DAL,1/10/14,1542.016679,,,
DAL,1/11/14,1545.367367,,,
DAL,1/13/14,1550.22137,,,
DAL,1/15/14,1546.370459,,,
DAL,1/17/14,1551.246645,,,
DAL,1/18/14,1539.929507,,,
DAL,1/20/14,1543.057477,,,
DAL,1/22/14,1534.010779,,,
DAL,1/24/14,1529.71556,,,
DAL,1/26/14,1534.713454,,,
DAL,1/29/14,1530.933595,,,
DAL,1/31/14,1534.445331,,,
DAL,2/3/14,1539.680627,,,
DAL,2/5/14,1555.458112,,,
DAL,2/7/14,1564.310027,,,
DAL,2/9/14,1569.578749,,,
DAL,2/11/14,1545.211752,,,
DAL,2/12/14,1559.207269,,,
DAL,2/18/14,1551.582146,,,
DAL,2/21/14,1554.041935,,,
DAL,2/22/14,1559.921076,,,
DAL,2/24/14,1563.134456,,,
DAL,2/26/14,1571.017181,,,
DAL,2/28/14,1561.626318,,,
DAL,3/2/14,1555.542077,,,
DAL,3/5/14,1546.725058,,,
DAL,3/7/14,1554.944818,,,
DAL,3/9/14,1567.692356,,,
DAL,3/11/14,1552.108151,,,
DAL,3/12/14,1555.913048,,,
DAL,3/16/14,1584.640098,,,
DAL,3/17/14,1586.960454,,,
DAL,3/19/14,1582.898438,,,
DAL,3/21/14,1590.377596,,,
DAL,3/23/14,1584.845078,,,
DAL,3/25/14,1597.863544,,,
DAL,3/27/14,1592.048753,,,
DAL,3/29/14,1594.204671,,,
DAL,4/1/14,1589.981223,,,
DAL,4/3/14,1601.261997,,,
DAL,4/4/14,1604.971019,,,
DAL,4/6/14,1606.814967,,,
DAL,4/8/14,1609.681135,,,
DAL,4/10/14,1603.043778,,,
DAL,4/12/14,1607.848322,,,
DAL,4/16/14,1603.808974,,,
DAL,4/20/14,1598.452056,,,
DAL,4/23/14,1623.373564,,,
DAL,4/26/14,1628.180208,,,
DAL,4/28/14,1623.174793,,,
DAL,4/30/14,1616.706961,,,
DAL,5/2/14,1622.668632,,,
DAL,5/4/14,1607.564115,,,
DAL,10/28/15,1550.217898,,,
DAL,10/29/15,1528.783879,,,
DAL,11/1/15,1543.494358,,,
DAL,11/3/15,1529.154512,,,
DAL,11/5/15,1525.207011,,,
DAL,11/11/15,1546.315198,,,
DAL,11/13/15,1535.814851,,,
DAL,11/14/15,1546.111392,,,
DAL,11/16/15,1535.093892,,,
DAL,11/20/15,1547.534611,,,
DAL,11/22/15,1533.467625,,,
DAL,11/24/15,1526.269267,,,
DAL,11/25/15,1534.071495,,,
DAL,11/28/15,1545.761765,,,
DAL,11/30/15,1522.483263,,,
DAL,12/1/15,1543.893206,,,
DAL,12/4/15,1533.022759,,,
DAL,12/6/15,1548.09607,,,
DAL,12/7/15,1541.938193,,,
DAL,12/12/15,1528.085808,,,
DAL,12/14/15,1541.757761,,,
DAL,12/16/15,1515.81772,,,
DAL,12/18/15,1542.514322,,,
DAL,12/22/15,1527.676597,,,
DAL,12/23/15,1536.44799,,,
DAL,12/28/15,1548.828761,,,
DAL,12/30/15,1574.36815,,,
DAL,1/1/16,1522.591519,,,
DAL,1/5/16,1536.188411,,,
DAL,1/8/16,1537.244882,,,
DAL,1/10/16,1545.277767,,,
DAL,1/13/16,1523.873107,,,
DAL,1/17/16,1534.895617,,,
DAL,1/20/16,1555.587581,,,
DAL,1/22/16,1547.293811,,,
DAL,1/24/16,1540.092676,,,
DAL,1/26/16,1553.194333,,,
DAL,1/27/16,1542.87701,,,
DAL,1/29/16,1557.57133,,,
DAL,1/31/16,1556.352338,,,
DAL,2/3/16,1533.45378,,,
DAL,2/5/16,1528.845743,,,
DAL,2/6/16,1545.64659,,,
DAL,2/9/16,1534.074893,,,
DAL,2/19/16,1529.565654,,,
DAL,2/21/16,1542.475563,,,
DAL,2/24/16,1529.074821,,,
DAL,2/26/16,1542.830111,,,
DAL,2/28/16,1546.854154,,,
DAL,3/1/16,1546.018186,,,
DAL,3/3/16,1532.372281,,,
DAL,3/6/16,1532.734242,,,
DAL,3/7/16,1526.267388,,,
DAL,3/9/16,1531.105129,,,
DAL,3/12/16,1531.412169,,,
DAL,3/14/16,1550.573865,,,
DAL,3/18/16,1528.990036,,,
DAL,3/20/16,1548.011086,,,
DAL,3/23/16,1528.377082,,,
DAL,3/25/16,1531.371045,,,
DAL,3/27/16,1514.039897,,,
DAL,3/28/16,1540.77363,,,
DAL,3/30/16,1537.759578,,,
DAL,4/1/16,1544.350999,,,
DAL,4/3/16,1539.492068,,,
DAL,4/6/16,1540.038275,,,
DAL,4/8/16,1543.217302,,,
DAL,4/10/16,1528.650223,,,
DAL,4/11/16,1545.459342,,,
DAL,4/13/16,1532.258637,,,
DAL,4/16/16,1515.655358,,,
DAL,4/18/16,1541.659392,,,
DAL,4/21/16,1521.066739,,,
DAL,4/23/16,1528.432452,,,
DAL,4/25/16,1526.636952,,,
DAL,10/27/14,1581.923086,,,
DAL,10/28/14,1579.162888,,,
DAL,10/30/14,1584.129123,,,
DAL,11/1/14,1587.945309,,,
DAL,11/3/14,1590.501748,,,
DAL,11/6/14,1572.731932,,,
DAL,11/7/14,1580.346545,,,
DAL,11/9/14,1571.505947,,,
DAL,11/11/14,1576.780585,,,
DAL,11/13/14,1583.340956,,,
DAL,11/15/14,1590.581165,,,
DAL,11/17/14,1603.50202,,,
DAL,11/19/14,1608.150855,,,
DAL,11/21/14,1616.607782,,,
DAL,11/22/14,1611.0021,,,
DAL,11/24/14,1598.508161,,,
DAL,11/26/14,1602.684278,,,
DAL,11/28/14,1609.488366,,,
DAL,11/29/14,1610.640662,,,
DAL,12/2/14,1615.241304,,,
DAL,12/3/14,1616.742136,,,
DAL,12/5/14,1604.472022,,,
DAL,12/7/14,1610.882776,,,
DAL,12/9/14,1602.004128,,,
DAL,12/10/14,1605.568149,,,
DAL,12/13/14,1599.251799,,,
DAL,12/16/14,1605.857198,,,
DAL,12/17/14,1608.346291,,,
DAL,12/20/14,1617.872952,,,
DAL,12/22/14,1612.445322,,,
DAL,12/23/14,1601.346932,,,
DAL,12/26/14,1603.450541,,,
DAL,12/28/14,1609.60624,,,
DAL,12/30/14,1626.740236,,,
DAL,1/2/15,1632.037049,,,
DAL,1/4/15,1641.160755,,,
DAL,1/5/15,1645.617143,,,
DAL,1/7/15,1630.109747,,,
DAL,1/10/15,1614.202837,,,
DAL,1/13/15,1616.981775,,,
DAL,1/14/15,1606.558439,,,
DAL,1/16/15,1611.843484,,,
DAL,1/19/15,1621.396409,,,
DAL,1/21/15,1625.587085,,,
DAL,1/23/15,1619.211434,,,
DAL,1/25/15,1612.37008,,,
DAL,1/27/15,1598.190544,,,
DAL,1/28/15,1591.460332,,,
DAL,1/30/15,1602.023944,,,
DAL,1/31/15,1604.945396,,,
DAL,2/2/15,1606.585215,,,
DAL,2/4/15,1597.179264,,,
DAL,2/5/15,1604.031598,,,
DAL,2/7/15,1614.210389,,,
DAL,2/9/15,1600.953477,,,
DAL,2/11/15,1604.104421,,,
DAL,2/19/15,1590.475682,,,
DAL,2/20/15,1601.327915,,,
DAL,2/22/15,1606.282661,,,
DAL,2/24/15,1613.717243,,,
DAL,2/25/15,1600.742378,,,
DAL,2/28/15,1588.262739,,,
DAL,3/2/15,1594.722325,,,
DAL,3/5/15,1580.140394,,,
DAL,3/6/15,1570.917866,,,
DAL,3/8/15,1573.378763,,,
DAL,3/10/15,1553.314558,,,
DAL,3/13/15,1582.683088,,,
DAL,3/16/15,1589.284214,,,
DAL,3/18/15,1590.739682,,,
DAL,3/20/15,1580.714764,,,
DAL,3/22/15,1572.092973,,,
DAL,3/24/15,1582.909087,,,
DAL,3/27/15,1571.079477,,,
DAL,3/29/15,1562.686789,,,
DAL,4/1/15,1570.105784,,,
DAL,4/2/15,1563.018103,,,
DAL,4/4/15,1557.069528,,,
DAL,4/8/15,1560.902958,,,
DAL,4/10/15,1562.942533,,,
DAL,4/12/15,1566.289771,,,
DAL,4/13/15,1550.811865,,,
DAL,4/15/15,1565.858199,,,
DAL,4/18/15,1557.032513,,,
DAL,4/21/15,1547.552243,,,
DAL,4/24/15,1544.099589,,,
DAL,4/26/15,1559.389614,,,
DAL,4/28/15,1551.34221,,,
DAL,10/26/15,1539.756658,,,
DAL,11/7/15,1547.545706,,,
DAL,11/10/15,1532.837852,,,
DAL,11/18/15,1538.728009,,,
DAL,12/9/15,1533.885911,,,
DAL,12/26/15,1542.560474,,,
DAL,1/2/16,1533.940022,,,
DAL,1/6/16,1542.166815,,,
DAL,1/12/16,1538.189948,,,
DAL,1/15/16,1546.489563,,,
DAL,1/18/16,1551.743293,,,
DAL,2/1/16,1538.751194,,,
DAL,3/16/16,1535.677002,,,
DAL,10/24/16,1528.007751,,,
DAL,10/26/16,1518.770713,,,
DAL,10/28/16,1509.877277,,,
DAL,10/30/16,1505.761981,,,
DAL,11/2/16,1492.308622,,,
DAL,11/4/16,1483.850715,,,
DAL,11/6/16,1493.708288,,,
DAL,11/8/16,1501.236386,,,
DAL,11/9/16,1490.846963,,,
DAL,11/14/16,1474.171889,,,
DAL,11/16/16,1465.748804,,,
DAL,11/18/16,1451.905621,,,
DAL,11/19/16,1442.053225,,,
DAL,11/21/16,1438.82722,,,
DAL,11/23/16,1431.583957,,,
DAL,11/25/16,1418.792644,,,
DAL,11/27/16,1429.868466,,,
DAL,11/30/16,1426.487356,,,
DAL,12/1/16,1418.399876,,,
DAL,12/3/16,1446.222604,,,
DAL,12/5/16,1439.304087,,,
DAL,12/7/16,1417.192898,,,
DAL,12/9/16,1428.858945,,,
DAL,12/10/16,1416.979792,,,
DAL,12/12/16,1430.846558,,,
DAL,12/14/16,1423.499905,,,
DAL,12/16/16,1419.927869,,,
DAL,12/18/16,1435.243376,,,
DAL,12/19/16,1424.285407,,,
DAL,12/21/16,1429.273029,,,
DAL,12/23/16,1438.678885,,,
DAL,12/26/16,1429.959862,,,
DAL,12/27/16,1421.907111,,,
DAL,12/29/16,1429.890487,,,
DAL,12/30/16,1426.468495,,,
DAL,1/3/17,1436.894524,,,
DAL,1/5/17,1427.653575,,,
DAL,1/7/17,1417.238781,,,
DAL,1/9/17,1406.978484,,,
DAL,1/12/17,1412.607804,,,
DAL,1/15/17,1423.856771,,,
DAL,1/17/17,1429.067532,,,
DAL,1/19/17,1422.343712,,,
DAL,1/20/17,1418.217679,,,
DAL,1/22/17,1441.014505,,,
DAL,1/25/17,1448.801216,,,
DAL,1/26/17,1440.826301,,,
DAL,1/29/17,1454.588923,,,
DAL,1/30/17,1467.562743,,,
DAL,2/1/17,1476.28756,,,
DAL,2/3/17,1483.065772,,,
DAL,2/6/17,1464.151126,,,
DAL,2/7/17,1460.558699,,,
DAL,2/9/17,1472.956653,,,
DAL,2/11/17,1485.464474,,,
DAL,2/13/17,1476.508019,,,
DAL,2/15/17,1467.921889,,,
DAL,2/24/17,1455.182244,,,
DAL,2/25/17,1465.008816,,,
DAL,2/27/17,1474.714163,,,
DAL,3/1/17,1467.771884,,,
DAL,3/3/17,1475.750933,,,
DAL,3/5/17,1491.252285,,,
DAL,3/7/17,1495.337056,,,
DAL,3/10/17,1498.400251,,,
DAL,3/11/17,1492.833664,,,
DAL,3/13/17,1476.91768,,,
DAL,3/15/17,1487.250052,,,
DAL,3/17/17,1451.231785,,,
DAL,3/19/17,1455.06706,,,
DAL,3/21/17,1448.296577,,,
DAL,3/23/17,1455.024979,,,
DAL,3/25/17,1448.8895,,,
DAL,3/27/17,1446.094266,,,
DAL,3/29/17,1441.110793,,,
DAL,3/31/17,1433.242362,,,
DAL,4/2/17,1441.582687,,,
DAL,4/4/17,1428.935727,,,
DAL,4/5/17,1421.829734,,,
DAL,4/7/17,1417.603285,,,
DAL,4/9/17,1402.997907,,,
DAL,4/11/17,1392.768495,,,
DAL,4/12/17,1405.049734,,,
DEN,10/28/13,1614.584675,,,
DEN,10/30/13,1608.345333,,,
DEN,11/1/13,1591.950922,,,
DEN,11/5/13,1584.758731,,,
DEN,11/7/13,1587.764734,,,
DEN,11/8/13,1573.601742,,,
DEN,11/11/13,1582.705456,,,
DEN,11/13/13,1589.872774,,,
DEN,11/15/13,1594.505812,,,
DEN,11/16/13,1582.674366,,,
DEN,11/18/13,1578.337905,,,
DEN,11/21/13,1587.180393,,,
DEN,11/23/13,1591.153499,,,
DEN,11/25/13,1602.178632,,,
DEN,11/27/13,1608.230483,,,
DEN,11/29/13,1610.940054,,,
DEN,12/1/13,1618.672825,,,
DEN,12/3/13,1627.887211,,,
DEN,12/4/13,1613.658678,,,
DEN,12/6/13,1602.018015,,,
DEN,12/7/13,1605.842115,,,
DEN,12/9/13,1608.078301,,,
DEN,12/13/13,1595.319429,,,
DEN,12/15/13,1600.762245,,,
DEN,12/17/13,1592.415254,,,
DEN,12/20/13,1585.287059,,,
DEN,12/21/13,1570.584614,,,
DEN,12/23/13,1562.206686,,,
DEN,12/27/13,1545.385098,,,
DEN,12/28/13,1527.334974,,,
DEN,12/30/13,1524.156288,,,
DEN,1/1/14,1509.821683,,,
DEN,1/3/14,1515.44785,,,
DEN,1/5/14,1527.747949,,,
DEN,1/7/14,1542.235497,,,
DEN,1/9/14,1561.243304,,,
DEN,1/11/14,1567.094293,,,
DEN,1/13/14,1550.029319,,,
DEN,1/15/14,1560.993738,,,
DEN,1/17/14,1549.684384,,,
DEN,1/19/14,1535.696834,,,
DEN,1/23/14,1529.66043,,,
DEN,1/25/14,1547.897512,,,
DEN,1/26/14,1553.388354,,,
DEN,1/29/14,1546.616131,,,
DEN,1/31/14,1537.213336,,,
DEN,2/3/14,1542.508688,,,
DEN,2/5/14,1545.033073,,,
DEN,2/7/14,1521.809612,,,
DEN,2/8/14,1503.729211,,,
DEN,2/10/14,1486.721286,,,
DEN,2/12/14,1467.755521,,,
DEN,2/18/14,1462.530112,,,
DEN,2/20/14,1466.64351,,,
DEN,2/21/14,1448.124336,,,
DEN,2/23/14,1435.49114,,,
DEN,2/25/14,1431.157885,,,
DEN,2/27/14,1416.440585,,,
DEN,3/1/14,1411.917334,,,
DEN,3/3/14,1408.058021,,,
DEN,3/5/14,1418.304575,,,
DEN,3/7/14,1424.376543,,,
DEN,3/9/14,1417.623033,,,
DEN,3/10/14,1410.072162,,,
DEN,3/12/14,1415.515771,,,
DEN,3/14/14,1428.732648,,,
DEN,3/15/14,1421.558369,,,
DEN,3/17/14,1441.725716,,,
DEN,3/19/14,1448.63155,,,
DEN,3/21/14,1438.681978,,,
DEN,3/23/14,1445.488629,,,
DEN,3/24/14,1437.36184,,,
DEN,3/26/14,1434.413499,,,
DEN,3/28/14,1426.067185,,,
DEN,3/31/14,1423.368003,,,
DEN,4/2/14,1444.086264,,,
DEN,4/4/14,1437.959857,,,
DEN,4/6/14,1433.970201,,,
DEN,4/9/14,1448.25639,,,
DEN,4/10/14,1455.173576,,,
DEN,4/12/14,1459.232153,,,
DEN,4/15/14,1453.39126,,,
DEN,4/16/14,1449.763796,,,
DEN,10/28/15,1455.583578,,,
DEN,10/30/15,1410.389121,,,
DEN,11/1/15,1414.350336,,,
DEN,11/3/15,1433.714873,,,
DEN,11/5/15,1418.850862,,,
DEN,11/6/15,1422.194978,,,
DEN,11/9/15,1435.04261,,,
DEN,11/11/15,1430.864412,,,
DEN,11/13/15,1441.445449,,,
DEN,11/14/15,1410.071617,,,
DEN,11/18/15,1440.251164,,,
DEN,11/20/15,1438.258093,,,
DEN,11/22/15,1441.25898,,,
DEN,11/24/15,1437.024131,,,
DEN,11/27/15,1440.620903,,,
DEN,11/30/15,1421.280062,,,
DEN,12/3/15,1435.524541,,,
DEN,12/5/15,1432.125746,,,
DEN,12/8/15,1418.89774,,,
DEN,12/11/15,1433.936986,,,
DEN,12/14/15,1440.320071,,,
DEN,12/15/15,1439.068372,,,
DEN,12/18/15,1421.121127,,,
DEN,12/22/15,1416.553323,,,
DEN,12/23/15,1434.711236,,,
DEN,12/26/15,1418.8387,,,
DEN,12/27/15,1417.325895,,,
DEN,12/30/15,1413.531445,,,
DEN,1/2/16,1418.275267,,,
DEN,1/3/16,1414.65582,,,
DEN,1/6/16,1425.031797,,,
DEN,1/8/16,1413.903862,,,
DEN,1/10/16,1426.046036,,,
DEN,1/13/16,1430.548247,,,
DEN,1/15/16,1416.144029,,,
DEN,1/17/16,1428.583351,,,
DEN,1/19/16,1416.114754,,,
DEN,1/21/16,1417.497981,,,
DEN,1/23/16,1427.486888,,,
DEN,1/28/16,1412.869232,,,
DEN,1/30/16,1400.71666,,,
DEN,2/1/16,1430.170101,,,
DEN,2/3/16,1399.784975,,,
DEN,2/7/16,1421.219663,,,
DEN,2/8/16,1411.05569,,,
DEN,2/10/16,1429.665287,,,
DEN,2/19/16,1407.384094,,,
DEN,2/23/16,1396.905546,,,
DEN,2/24/16,1417.373319,,,
DEN,2/29/16,1391.958861,,,
DEN,3/2/16,1403.143262,,,
DEN,3/4/16,1393.334958,,,
DEN,3/8/16,1414.769911,,,
DEN,3/10/16,1413.537554,,,
DEN,3/12/16,1419.875011,,,
DEN,3/14/16,1399.325821,,,
DEN,3/15/16,1396.662769,,,
DEN,3/19/16,1409.373262,,,
DEN,3/23/16,1384.742284,,,
DEN,3/25/16,1391.224541,,,
DEN,3/27/16,1375.886977,,,
DEN,3/30/16,1386.16608,,,
DEN,4/2/16,1363.12289,,,
DEN,4/5/16,1364.539774,,,
DEN,4/8/16,1386.445308,,,
DEN,4/10/16,1362.858621,,,
DEN,4/13/16,1366.063362,,,
DEN,10/27/14,1463.572847,,,
DEN,10/29/14,1470.124215,,,
DEN,11/1/14,1462.453369,,,
DEN,11/3/14,1455.525674,,,
DEN,11/5/14,1437.457036,,,
DEN,11/7/14,1428.490384,,,
DEN,11/9/14,1418.997295,,,
DEN,11/12/14,1410.490314,,,
DEN,11/14/14,1433.800922,,,
DEN,11/16/14,1420.568684,,,
DEN,11/17/14,1432.745662,,,
DEN,11/19/14,1443.664397,,,
DEN,11/21/14,1460.823147,,,
DEN,11/23/14,1466.837735,,,
DEN,11/25/14,1475.460687,,,
DEN,11/26/14,1468.027225,,,
DEN,11/28/14,1492.362466,,,
DEN,12/1/14,1495.014648,,,
DEN,12/2/14,1491.805897,,,
DEN,12/5/14,1473.205304,,,
DEN,12/7/14,1463.19406,,,
DEN,12/8/14,1458.268815,,,
DEN,12/10/14,1476.390587,,,
DEN,12/13/14,1468.645763,,,
DEN,12/14/14,1464.741172,,,
DEN,12/17/14,1461.097293,,,
DEN,12/19/14,1470.248294,,,
DEN,12/20/14,1475.0942,,,
DEN,12/22/14,1451.559572,,,
DEN,12/23/14,1443.939242,,,
DEN,12/26/14,1448.002494,,,
DEN,12/28/14,1440.75219,,,
DEN,12/30/14,1431.051358,,,
DEN,1/1/15,1426.700196,,,
DEN,1/3/15,1463.825545,,,
DEN,1/5/15,1469.155613,,,
DEN,1/7/15,1471.810109,,,
DEN,1/9/15,1480.179127,,,
DEN,1/14/15,1492.094014,,,
DEN,1/16/15,1485.278059,,,
DEN,1/17/15,1474.383904,,,
DEN,1/19/15,1460.353176,,,
DEN,1/20/15,1455.358895,,,
DEN,1/23/15,1451.042157,,,
DEN,1/25/15,1447.609053,,,
DEN,1/26/15,1444.269017,,,
DEN,1/28/15,1455.488339,,,
DEN,1/29/15,1442.388687,,,
DEN,1/31/15,1428.200278,,,
DEN,2/3/15,1417.201906,,,
DEN,2/4/15,1410.374288,,,
DEN,2/6/15,1400.204055,,,
DEN,2/9/15,1394.311546,,,
DEN,2/10/15,1401.505756,,,
DEN,2/20/15,1394.519084,,,
DEN,2/22/15,1384.30004,,,
DEN,2/23/15,1366.379877,,,
DEN,2/25/15,1358.472536,,,
DEN,2/27/15,1345.859798,,,
DEN,3/1/15,1340.720396,,,
DEN,3/3/15,1356.334279,,,
DEN,3/4/15,1368.830035,,,
DEN,3/6/15,1364.57314,,,
DEN,3/7/15,1359.137847,,,
DEN,3/9/15,1371.681154,,,
DEN,3/11/15,1397.095475,,,
DEN,3/13/15,1421.308095,,,
DEN,3/15/15,1433.086814,,,
DEN,3/16/15,1426.221588,,,
DEN,3/19/15,1419.932851,,,
DEN,3/20/15,1407.045004,,,
DEN,3/22/15,1416.693702,,,
DEN,3/25/15,1401.485798,,,
DEN,3/27/15,1420.459739,,,
DEN,3/28/15,1415.903183,,,
DEN,4/1/15,1405.914477,,,
DEN,4/3/15,1397.323934,,,
DEN,4/4/15,1391.890794,,,
DEN,4/8/15,1400.794443,,,
DEN,4/10/15,1398.377398,,,
DEN,4/12/15,1407.192424,,,
DEN,4/13/15,1403.514338,,,
DEN,4/15/15,1400.982759,,,
DEN,10/26/15,1426.98707,,,
DEN,11/17/15,1445.370666,,,
DEN,11/28/15,1436.593345,,,
DEN,12/2/15,1429.647929,,,
DEN,12/20/15,1424.002853,,,
DEN,12/29/15,1420.2721,,,
DEN,1/25/16,1412.275908,,,
DEN,1/27/16,1404.731951,,,
DEN,2/5/16,1415.283129,,,
DEN,2/21/16,1402.640002,,,
DEN,2/26/16,1397.198056,,,
DEN,3/6/16,1404.126709,,,
DEN,3/17/16,1394.314897,,,
DEN,3/21/16,1383.261067,,,
DEN,3/28/16,1377.292724,,,
DEN,3/31/16,1371.307873,,,
DEN,10/24/16,1404.730905,,,
DEN,10/26/16,1413.842863,,,
DEN,10/29/16,1410.860955,,,
DEN,10/31/16,1407.048056,,,
DEN,11/3/16,1412.764397,,,
DEN,11/5/16,1400.914572,,,
DEN,11/6/16,1419.699994,,,
DEN,11/8/16,1415.627356,,,
DEN,11/10/16,1408.172893,,,
DEN,11/12/16,1399.545651,,,
DEN,11/13/16,1393.81523,,,
DEN,11/16/16,1405.283486,,,
DEN,11/18/16,1402.531904,,,
DEN,11/20/16,1420.005051,,,
DEN,11/22/16,1428.148055,,,
DEN,11/23/16,1412.298641,,,
DEN,11/25/16,1409.27747,,,
DEN,11/27/16,1415.431841,,,
DEN,11/30/16,1408.541471,,,
DEN,12/2/16,1398.772313,,,
DEN,12/3/16,1393.276466,,,
DEN,12/5/16,1398.037824,,,
DEN,12/7/16,1390.000681,,,
DEN,12/8/16,1382.654424,,,
DEN,12/10/16,1392.838351,,,
DEN,12/12/16,1377.294226,,,
DEN,12/15/16,1394.178898,,,
DEN,12/17/16,1407.655189,,,
DEN,12/19/16,1418.241733,,,
DEN,12/20/16,1410.714875,,,
DEN,12/23/16,1407.485452,,,
DEN,12/26/16,1419.858989,,,
DEN,12/28/16,1423.964718,,,
DEN,12/30/16,1418.189929,,,
DEN,1/2/17,1415.164246,,,
DEN,1/3/17,1407.278143,,,
DEN,1/5/17,1400.541567,,,
DEN,1/7/17,1392.245019,,,
DEN,1/12/17,1421.968458,,,
DEN,1/16/17,1432.163604,,,
DEN,1/17/17,1437.525512,,,
DEN,1/19/17,1432.38142,,,
DEN,1/21/17,1463.203819,,,
DEN,1/22/17,1457.300235,,,
DEN,1/24/17,1471.96913,,,
DEN,1/26/17,1477.223836,,,
DEN,1/28/17,1484.231185,,,
DEN,1/31/17,1476.162375,,,
DEN,2/1/17,1463.182335,,,
DEN,2/3/17,1468.707375,,,
DEN,2/4/17,1460.065634,,,
DEN,2/6/17,1478.210585,,,
DEN,2/8/17,1467.567143,,,
DEN,2/10/17,1474.161023,,,
DEN,2/11/17,1464.891065,,,
DEN,2/13/17,1503.584784,,,
DEN,2/15/17,1490.640185,,,
DEN,2/23/17,1474.856083,,,
DEN,2/24/17,1480.017231,,,
DEN,2/26/17,1473.448986,,,
DEN,2/28/17,1490.588025,,,
DEN,3/1/17,1500.769122,,,
DEN,3/4/17,1490.186934,,,
DEN,3/6/17,1497.938934,,,
DEN,3/8/17,1490.488645,,,
DEN,3/10/17,1510.800541,,,
DEN,3/11/17,1518.203402,,,
DEN,3/13/17,1525.126054,,,
DEN,3/16/17,1539.211049,,,
DEN,3/18/17,1534.419778,,,
DEN,3/20/17,1531.179073,,,
